"","Months","Total_death"
"1386","Jun","2"
"1387","Jul","3"
"1388","Jul","4"
"1389","Jul","3"
"1390","Jul","4"
"1391","Jul","3"
"1392","Jul","2"
"1393","Jul","2"
"1394","Jul","3"
"1395","Jul","2"
"1396","Jul","2"
"1397","Jul","0"
"1398","Jul","2"
"1399","Jul","4"
"1400","Jul","4"
"1401","Jul","2"
"1402","Jul","2"
"1403","Jul","4"
"1404","Jul","3"
"1405","Jul","3"
"1406","Jul","4"
"1407","Jul","1"
"1408","Jul","1"
"1409","Jul","4"
"1410","Jul","3"
"1411","Jul","3"
"1412","Jul","5"
"1413","Jul","6"
"1414","Jul","4"
"1415","Jul","6"
"1416","Jul","4"
"1417","Jul","2"
"1418","Aug","4"
"1419","Aug","3"
"1420","Aug","4"
"1421","Aug","5"
"1422","Aug","6"
"1423","Aug","4"
"1424","Aug","6"
"1425","Aug","6"
"1426","Aug","1"
"1427","Aug","4"
"1428","Aug","6"
"1429","Aug","1"
"1430","Aug","5"
"1431","Aug","3"
"1432","Aug","5"
"1433","Aug","6"
"1434","Aug","6"
"1435","Aug","3"
"1436","Aug","2"
"1437","Aug","2"
"1438","Aug","2"
"1439","Aug","4"
"1440","Aug","2"
"1441","Aug","5"
"1442","Aug","5"
"1443","Aug","4"
"1444","Aug","5"
"1445","Aug","4"
"1446","Aug","3"
"1447","Aug","5"
"1448","Aug","4"
"1449","Sep","5"
"1450","Sep","4"
"1451","Sep","6"
"1452","Sep","6"
"1453","Sep","5"
"1454","Sep","5"
"1455","Sep","6"
"1456","Sep","4"
"1457","Sep","3"
"1458","Sep","2"
"1459","Sep","1"
"1460","Sep","2"
"1461","Sep","3"
"1462","Sep","3"
"1463","Sep","4"
"1464","Sep","4"
"1465","Sep","2"
"1466","Sep","3"
"1467","Sep","5"
"1468","Sep","5"
"1469","Sep","5"
"1470","Sep","4"
"1471","Sep","2"
"1472","Sep","3"
"1473","Sep","3"
"1474","Sep","0"
"1475","Sep","3"
"1476","Sep","2"
"1477","Sep","2"
"1478","Sep","3"
"1479","Oct","4"
"1480","Oct","3"
"1481","Oct","1"
"1482","Oct","1"
"1483","Oct","3"
"1484","Oct","4"
"1485","Oct","4"
"1486","Oct","3"
"1487","Oct","4"
"1488","Oct","4"
"1489","Oct","2"
"1490","Oct","3"
"1491","Oct","4"
"1492","Oct","4"
"1493","Oct","5"
"1494","Oct","5"
"1495","Oct","5"
"1496","Oct","4"
"1497","Oct","5"
"1498","Oct","3"
"1499","Oct","3"
"1500","Oct","4"
"1501","Oct","4"
"1502","Oct","3"
"1503","Oct","4"
"1504","Oct","4"
"1505","Oct","4"
"1506","Oct","3"
"1507","Oct","7"
"1508","Oct","6"
"1509","Oct","6"
"1510","Nov","3"
"1511","Nov","7"
"1512","Nov","9"
"1513","Nov","9"
"1514","Nov","5"
"1515","Nov","4"
"1516","Nov","7"
"1517","Nov","6"
"1518","Nov","8"
"1519","Nov","2"
"1520","Nov","12"
"1521","Nov","8"
"1522","Nov","11"
"1523","Nov","8"
"1524","Nov","7"
"1525","Nov","7"
"1526","Nov","11"
"1527","Nov","8"
"1528","Nov","6"
"1529","Nov","9"
"1530","Nov","11"
"1531","Nov","15"
"1532","Nov","13"
"1533","Nov","14"
"1534","Nov","17"
"1535","Nov","19"
"1536","Nov","8"
"1537","Nov","10"
"1538","Nov","18"
"1539","Nov","16"
"1540","Dec","11"
"1541","Dec","12"
"1542","Dec","12"
"1543","Dec","17"
"1544","Dec","13"
"1545","Dec","18"
"1546","Dec","19"
"1547","Dec","16"
"1548","Dec","17"
"1549","Dec","14"
"1550","Dec","15"
"1551","Dec","14"
"1552","Dec","12"
"1553","Dec","12"
"1554","Dec","14"
"1555","Dec","13"
"1556","Dec","12"
"1557","Dec","12"
"1558","Dec","15"
"1559","Dec","11"
"1560","Dec","8"
"1561","Dec","14"
"1562","Dec","10"
"1563","Dec","13"
"1564","Dec","6"
"1565","Dec","8"
"1566","Dec","9"
"1567","Dec","9"
"1568","Dec","10"
"1569","Dec","11"
"1570","Dec","6"
"1571","Jan","4"
"1572","Jan","7"
"1573","Jan","5"
"1574","Jan","4"
"1575","Jan","3"
"1576","Jan","6"
"1577","Jan","11"
"1578","Jan","7"
"1579","Jan","6"
"1580","Jan","7"
"1581","Jan","3"
"1582","Jan","8"
"1583","Jan","6"
"1584","Jan","5"
"1585","Jan","4"
"1586","Jan","5"
"1587","Jan","4"
"1588","Jan","5"
"1589","Jan","7"
"1590","Jan","4"
"1591","Jan","6"
"1592","Jan","4"
"1593","Jan","5"
"1594","Jan","7"
"1595","Jan","7"
"1596","Jan","5"
"1597","Jan","9"
"1598","Jan","8"
"1599","Jan","7"
"1600","Jan","11"
"1601","Jan","8"
"1602","Feb","11"
"1603","Feb","11"
"1604","Feb","13"
"1605","Feb","5"
"1606","Feb","6"
"1607","Feb","14"
"1608","Feb","15"
"1609","Feb","13"
"1610","Feb","14"
"1611","Feb","12"
"1612","Feb","16"
"1613","Feb","15"
"1614","Feb","14"
"1615","Feb","14"
"1616","Feb","12"
"1617","Feb","12"
"1618","Feb","12"
"1619","Feb","15"
"1620","Feb","18"
"1621","Feb","17"
"1622","Feb","19"
"1623","Feb","17"
"1624","Feb","13"
"1625","Feb","15"
"1626","Feb","15"
"1627","Feb","19"
"1628","Feb","21"
"1629","Feb","20"
"1630","Mar","19"
"1631","Mar","21"
"1632","Mar","20"
"1633","Mar","19"
"1634","Mar","21"
"1635","Mar","20"
"1636","Mar","21"
"1637","Mar","21"
"1638","Mar","21"
"1639","Mar","17"
"1640","Mar","13"
"1641","Mar","17"
"1642","Mar","16"
"1643","Mar","16"
"1644","Mar","12"
"1645","Mar","15"
"1646","Mar","15"
"1647","Mar","17"
"1648","Mar","15"
"1649","Mar","14"
"1650","Mar","16"
"1651","Mar","11"
"1652","Mar","4"
"1653","Mar","8"
"1654","Mar","11"
"1655","Mar","15"
"1656","Mar","13"
"1657","Mar","8"
"1658","Mar","12"
"1659","Mar","6"
"1660","Mar","6"
"1661","Apr","11"
"1662","Apr","8"
"1663","Apr","6"
"1664","Apr","6"
"1665","Apr","9"
"1666","Apr","9"
"1667","Apr","9"
"1668","Apr","9"
"1669","Apr","8"
"1670","Apr","6"
"1671","Apr","7"
"1672","Apr","6"
"1673","Apr","7"
"1674","Apr","4"
"1675","Apr","5"
"1676","Apr","5"
"1677","Apr","4"
"1678","Apr","2"
"1679","Apr","3"
"1680","Apr","2"
"1681","Apr","5"
"1682","Apr","6"
"1683","Apr","5"
"1684","Apr","6"
"1685","Apr","3"
"1686","Apr","5"
"1687","Apr","6"
"1688","Apr","1"
"1689","Apr","4"
"1690","Apr","3"
"1691","May","3"
"1692","May","5"
"1693","May","2"
"1694","May","1"
"1695","May","2"
"1696","May","3"
"1697","May","1"
"1698","May","3"
"1699","May","2"
"1700","May","3"
"1701","May","1"
"1702","May","4"
"1703","May","4"
"1704","May","3"
"1705","May","3"
"1706","May","1"
"1707","May","2"
"1708","May","3"
"1709","May","3"
"1710","May","1"
"1711","May","2"
"1712","May","2"
"1713","May","1"
"1714","May","1"
"1715","May","2"
"1716","May","1"
"1717","May","2"
"1718","May","0"
"1719","May","0"
"1720","May","1"
"1721","May","1"
"1722","Jun","1"
"1723","Jun","1"
"1724","Jun","0"
"1725","Jun","0"
"1726","Jun","0"
"1727","Jun","0"
"1728","Jun","0"
"1729","Jun","0"
"1730","Jun","1"
"1731","Jun","0"
"1732","Jun","0"
"1733","Jun","0"
"1734","Jun","1"
"1735","Jun","0"
"1736","Jun","0"
"1737","Jun","0"
"1738","Jun","1"
"1739","Jun","0"
"1740","Jun","0"
"1741","Jun","0"
"1742","Jun","0"
"1743","Jun","0"
"1744","Jun","1"
"1745","Jun","0"
"1746","Jun","0"
"1747","Jun","0"
"1748","Jun","0"
"1749","Jun","1"
"1750","Jun","0"
"1751","Jun","0"
"1752","Jul","0"
"1753","Jul","0"
"1754","Jul","0"
"1755","Jul","0"
"1756","Jul","0"
"1757","Jul","0"
"1758","Jul","0"
"1759","Jul","0"
"1760","Jul","0"
"1761","Jul","0"
"1762","Jul","0"
"1763","Jul","0"
"1764","Jul","0"
"1765","Jul","0"
"1766","Jul","0"
"1767","Jul","0"
"1768","Jul","0"
"1769","Jul","0"
"1770","Jul","0"
"1771","Jul","0"
"1772","Jul","0"
"1773","Jul","0"
"1774","Jul","0"
"1775","Jul","0"
"1776","Jul","0"
"1777","Jul","0"
"1778","Jul","0"
"1779","Jul","0"
"1780","Jul","0"
"1781","Jul","1"
"1782","Jul","0"
"1783","Aug","0"
"1784","Aug","0"
"1785","Aug","0"
"1786","Aug","0"
"1787","Aug","0"
"1788","Aug","0"
"1789","Aug","0"
"1790","Aug","1"
"1791","Aug","1"
"1792","Aug","0"
"1793","Aug","1"
"1794","Aug","0"
"1795","Aug","0"
"1796","Aug","0"
"1797","Aug","1"
"1798","Aug","2"
"1799","Aug","1"
"1800","Aug","2"
"1801","Aug","2"
"1802","Aug","3"
"1803","Aug","2"
"1804","Aug","2"
"1805","Aug","2"
"1806","Aug","1"
"1807","Aug","0"
"1808","Aug","2"
"1809","Aug","3"
"1810","Aug","3"
"1811","Aug","1"
"1812","Aug","3"
"1813","Aug","2"
"1814","Sep","3"
"1815","Sep","3"
"1816","Sep","3"
"1817","Sep","4"
"1818","Sep","3"
"1819","Sep","4"
"1820","Sep","3"
"1821","Sep","4"
"1822","Sep","4"
"1823","Sep","5"
"1824","Sep","3"
"1825","Sep","4"
"1826","Sep","4"
"1827","Sep","4"
"1828","Sep","5"
"1829","Sep","5"
"1830","Sep","4"
"1831","Sep","6"
"1832","Sep","6"
"1833","Sep","5"
"1834","Sep","6"
"1835","Sep","7"
"1836","Sep","7"
"1837","Sep","7"
"1838","Sep","8"
"1839","Sep","10"
"1840","Sep","10"
"1841","Sep","11"
"1842","Sep","13"
"1843","Sep","15"
"1844","Oct","17"
"1845","Oct","13"
"1846","Oct","7"
"1847","Oct","5"
"1848","Oct","3"
"1849","Oct","5"
"1850","Oct","7"
"1851","Oct","9"
"1852","Oct","12"
"1853","Oct","7"
"1854","Oct","6"
"1855","Oct","9"
"1856","Oct","9"
"1857","Oct","6"
"1858","Oct","5"
"1859","Oct","9"
"1860","Oct","10"
"1861","Oct","3"
"1862","Oct","10"
"1863","Oct","9"
"1864","Oct","12"
"1865","Oct","8"
"1866","Oct","6"
"1867","Oct","8"
"1868","Oct","7"
"1869","Oct","4"
"1870","Oct","6"
"1871","Oct","8"
"1872","Oct","5"
"1873","Oct","9"
"1874","Oct","7"
"1875","Nov","7"
"1876","Nov","8"
"1877","Nov","7"
"1878","Nov","6"
"1879","Nov","3"
"1880","Nov","4"
"1881","Nov","4"
"1882","Nov","2"
"1883","Nov","5"
"1884","Nov","11"
"1885","Nov","4"
"1886","Nov","5"
"1887","Nov","3"
"1888","Nov","5"
"1889","Nov","3"
"1890","Nov","4"
"1891","Nov","7"
"1892","Nov","7"
"1893","Nov","10"
"1894","Nov","8"
"1895","Nov","7"
"1896","Nov","6"
"1897","Nov","5"
"1898","Nov","9"
"1899","Nov","4"
"1900","Nov","10"
"1901","Nov","5"
"1902","Nov","9"
"1903","Nov","8"
"1904","Nov","4"
"1905","Dec","3"
"1906","Dec","4"
"1907","Dec","5"
"1908","Dec","3"
"1909","Dec","4"
"1910","Dec","1"
"1911","Dec","1"
"1912","Dec","5"
"1913","Dec","7"
"1914","Dec","4"
"1915","Dec","2"
"1916","Dec","2"
"1917","Dec","2"
"1918","Dec","2"
"1919","Dec","6"
"1920","Dec","4"
"1921","Dec","8"
"1922","Dec","4"
"1923","Dec","2"
"1924","Dec","3"
"1925","Dec","5"
"1926","Dec","6"
"1927","Dec","6"
"1928","Dec","2"
"1929","Dec","1"
"1930","Dec","6"
"1931","Dec","2"
"1932","Dec","5"
"1933","Dec","7"
"1934","Dec","6"
"1935","Dec","5"
"1936","Jan","3"
"1937","Jan","2"
"1938","Jan","1"
"1939","Jan","2"
"1940","Jan","2"
"1941","Jan","2"
"1942","Jan","4"
"1943","Jan","5"
"1944","Jan","0"
"1945","Jan","4"
"1946","Jan","3"
"1947","Jan","1"
"1948","Jan","6"
"1949","Jan","6"
"1950","Jan","2"
"1951","Jan","7"
"1952","Jan","3"
"1953","Jan","4"
"1954","Jan","2"
"1955","Jan","6"
"1956","Jan","6"
"1957","Jan","3"
"1958","Jan","6"
"1959","Jan","5"
"1960","Jan","8"
"1961","Jan","7"
"1962","Jan","5"
"1963","Jan","6"
"1964","Jan","6"
"1965","Jan","5"
"1966","Jan","3"
"1967","Feb","5"
"1968","Feb","4"
"1969","Feb","7"
"1970","Feb","9"
"1971","Feb","7"
"1972","Feb","2"
"1973","Feb","5"
"1974","Feb","4"
"1975","Feb","7"
"1976","Feb","6"
"1977","Feb","6"
"1978","Feb","3"
"1979","Feb","5"
"1980","Feb","3"
"1981","Feb","4"
"1982","Feb","6"
"1983","Feb","3"
"1984","Feb","7"
"1985","Feb","2"
"1986","Feb","1"
"1987","Feb","5"
"1988","Feb","7"
"1989","Feb","6"
"1990","Feb","2"
"1991","Feb","4"
"1992","Feb","1"
"1993","Feb","2"
"1994","Feb","2"
"1995","Mar","2"
"1996","Mar","5"
"1997","Mar","3"
"1998","Mar","2"
"1999","Mar","2"
"2000","Mar","2"
"2001","Mar","1"
"2002","Mar","3"
"2003","Mar","1"
"2004","Mar","0"
"2005","Mar","0"
"2006","Mar","1"
"2007","Mar","1"
"2008","Mar","0"
"2009","Mar","0"
"2010","Mar","0"
"2011","Mar","1"
"2012","Mar","1"
"2013","Mar","0"
"2014","Mar","0"
"2015","Mar","0"
"2016","Mar","0"
"2017","Mar","1"
"2018","Mar","1"
"2019","Mar","0"
"2020","Mar","0"
"2021","Mar","1"
"2022","Mar","1"
"2023","Mar","0"
"2024","Mar","1"
"2025","Mar","0"
"2026","Apr","0"
"2027","Apr","0"
"2028","Apr","0"
"2029","Apr","0"
"2030","Apr","0"
"2031","Apr","0"
"2032","Apr","0"
"2033","Apr","0"
"2034","Apr","0"
"2035","Apr","0"
"2036","Apr","0"
"2037","Apr","1"
"2038","Apr","1"
"2039","Apr","0"
"2040","Apr","0"
"2041","Apr","1"
"2042","Apr","0"
"2043","Apr","1"
"2044","Apr","0"
"2045","Apr","0"
"2046","Apr","0"
"2047","Apr","0"
"2048","Apr","0"
"2049","Apr","0"
"2050","Apr","0"
"2051","Apr","0"
"2052","Apr","0"
"2053","Apr","0"
"2054","Apr","0"
"2055","May","0"
"2056","May","0"
"2057","May","0"
"2058","May","0"
"2059","May","0"
"2060","May","0"
"2061","May","0"
"2062","May","0"
"2063","May","0"
"2064","May","0"
"2065","May","1"
"2066","May","0"
"2067","May","0"
"2068","May","0"
"2069","May","0"
"2070","May","0"
"2071","May","0"
"2072","May","0"
"2073","May","0"
"2074","May","0"
"2075","May","0"
"2076","May","0"
"2077","May","0"
"2078","May","0"
"2079","May","0"
"2080","May","0"
"2081","May","0"
"2082","May","0"
"2083","May","0"
"2084","May","0"
"2085","May","0"
"2086","Jun","0"
"2087","Jun","0"
"2088","Jun","0"
"2089","Jun","0"
"2090","Jun","0"
"2091","Jun","0"
"2092","Jun","0"
"2093","Jun","0"
"2094","Jun","0"
"2095","Jun","0"
"2096","Jun","0"
"2097","Jun","0"
"2098","Jun","0"
"2099","Jun","0"
"2100","Jun","0"
"2101","Jun","0"
"2102","Jun","0"
"2103","Jun","0"
"2104","Jun","0"
"2105","Jun","0"
"2106","Jun","0"
"2107","Jun","0"
"2108","Jun","0"
"2109","Jun","0"
"2110","Jun","0"
"2111","Jun","0"
"2112","Jun","0"
"2113","Jun","0"
"2114","Jun","0"
"2115","Jun","1"
"2116","Jul","1"
"2117","Jul","0"
"2118","Jul","1"
"2119","Jul","1"
"2120","Jul","0"
"2121","Jul","1"
"2122","Jul","2"
"2123","Jul","2"
"2124","Jul","2"
"2125","Jul","2"
"2126","Jul","2"
"2127","Jul","1"
"2128","Jul","1"
"2129","Jul","0"
"2130","Jul","2"
"2131","Jul","1"
"2132","Jul","0"
"2133","Jul","0"
"2134","Jul","0"
"2135","Jul","0"
"2136","Jul","1"
"2137","Jul","2"
"2138","Jul","1"
"2139","Jul","0"
"2140","Jul","2"
"2141","Jul","2"
"2142","Jul","2"
"2143","Jul","2"
"2144","Jul","3"
"2145","Jul","3"
"2146","Jul","3"
"2147","Aug","3"
"2148","Aug","2"
"2149","Aug","2"
"2150","Aug","3"
"2151","Aug","2"
"2152","Aug","1"
"2153","Aug","3"
"2154","Aug","3"
"2155","Aug","3"
"2156","Aug","3"
"2157","Aug","3"
"2158","Aug","0"
"2159","Aug","1"
"2160","Aug","1"
"2161","Aug","1"
"2162","Aug","1"
"2163","Aug","1"
"2164","Aug","0"
"2165","Aug","2"
"2166","Aug","1"
"2167","Aug","0"
"2168","Aug","1"
"2169","Aug","1"
"2170","Aug","0"
"2171","Aug","0"
"2172","Aug","1"
"2173","Aug","1"
"2174","Aug","2"
"2175","Aug","1"
"2176","Aug","0"
"2177","Aug","1"
"2178","Sep","0"
"2179","Sep","1"
"2180","Sep","0"
"2181","Sep","0"
"2182","Sep","0"
"2183","Sep","0"
"2184","Sep","0"
"2185","Sep","1"
"2186","Sep","0"
"2187","Sep","0"
"2188","Sep","0"
"2189","Sep","0"
"2190","Sep","1"
"2191","Sep","1"
"2192","Sep","0"
"2193","Sep","0"
"2194","Sep","0"
"2195","Sep","0"
"2196","Sep","1"
"2197","Sep","0"
"2198","Sep","2"
"2199","Sep","0"
"2200","Sep","0"
"2201","Sep","0"
"2202","Sep","0"
"2203","Sep","0"
"2204","Sep","0"
"2205","Sep","0"
"2206","Sep","0"
"2207","Sep","0"
"2208","Oct","0"
"2209","Oct","0"
"2210","Oct","0"
"2211","Oct","0"
"2212","Oct","0"
"2213","Oct","0"
"2214","Oct","0"
"2215","Oct","0"
"2216","Oct","0"
"2217","Oct","0"
"2218","Oct","0"
"2219","Oct","1"
"2220","Oct","1"
"2221","Oct","0"
"2222","Oct","0"
"2223","Oct","0"
"2224","Oct","1"
"2225","Oct","0"
"2226","Oct","0"
"2227","Oct","0"
"2228","Oct","0"
"2229","Oct","0"
"2230","Oct","0"
"2231","Oct","0"
"2232","Oct","0"
"2233","Oct","0"
"2234","Oct","1"
"2235","Oct","0"
"2236","Oct","0"
"2237","Oct","0"
"2238","Oct","0"
"2239","Nov","0"
"2240","Nov","0"
"2241","Nov","0"
"2242","Nov","0"
"2243","Nov","0"
"2244","Nov","0"
"2245","Nov","0"
"2246","Nov","0"
"2247","Nov","0"
"2248","Nov","0"
"2249","Nov","0"
"2250","Nov","1"
"2251","Nov","0"
"2252","Nov","0"
"2253","Nov","0"
"2254","Nov","0"
"2255","Nov","0"
"2256","Nov","0"
"2257","Nov","0"
"2258","Nov","0"
"2259","Nov","0"
"2260","Nov","0"
"2261","Nov","0"
"2262","Nov","0"
"2263","Nov","0"
"2264","Nov","0"
"2265","Nov","0"
"2266","Nov","0"
"2267","Nov","0"
"2268","Nov","0"
"2269","Dec","0"
"2270","Dec","0"
"2271","Dec","0"
"2272","Dec","0"
"2273","Dec","0"
"2274","Dec","0"
"2275","Dec","0"
"2276","Dec","0"
"2277","Dec","0"
"2278","Dec","0"
"2279","Dec","0"
"2280","Dec","0"
"2281","Dec","0"
"2282","Dec","0"
"2283","Dec","0"
"2284","Dec","0"
"2285","Dec","0"
"2286","Dec","0"
"2287","Dec","0"
"2288","Dec","1"
"2289","Dec","0"
"2290","Dec","0"
"2291","Dec","0"
"2292","Dec","1"
"2293","Dec","0"
"2294","Dec","0"
"2295","Dec","0"
"2296","Dec","0"
"2297","Dec","0"
"2298","Dec","0"
"2299","Dec","0"
"2300","Jan","0"
"2301","Jan","0"
"2302","Jan","0"
"2303","Jan","0"
"2304","Jan","0"
"2305","Jan","0"
"2306","Jan","0"
"2307","Jan","0"
"2308","Jan","0"
"2309","Jan","0"
"2310","Jan","0"
"2311","Jan","0"
"2312","Jan","0"
"2313","Jan","0"
"2314","Jan","0"
"2315","Jan","0"
"2316","Jan","0"
"2317","Jan","0"
"2318","Jan","0"
"2319","Jan","0"
"2320","Jan","0"
"2321","Jan","0"
"2322","Jan","0"
"2323","Jan","0"
"2324","Jan","0"
"2325","Jan","0"
"2326","Jan","0"
"2327","Jan","0"
"2328","Feb","0"
"2329","Feb","0"
"2330","Feb","0"
"2331","Feb","0"
"2332","Feb","0"
"2333","Feb","0"
"2334","Feb","0"
"2335","Feb","0"
"2336","Feb","0"
"2337","Feb","0"
"2338","Feb","0"
"2339","Feb","0"
"2340","Feb","0"
"2341","Feb","0"
"2342","Feb","0"
"2343","Feb","0"
"2344","Feb","1"
"2345","Feb","0"
"2346","Feb","1"
"2347","Feb","0"
"2348","Feb","0"
"2349","Feb","0"
"2350","Feb","0"
"2351","Feb","0"
"2352","Feb","0"
"2353","Feb","0"
"2354","Mar","0"
"2355","Mar","0"
"2356","Mar","0"
"2357","Mar","1"
"2358","Mar","0"
"2359","Mar","0"
"2360","Mar","0"
"2361","Mar","1"
"2362","Mar","0"
"2363","Mar","0"
"2364","Mar","0"
"2365","Mar","0"
"2366","Mar","0"
"2367","Mar","0"
"2368","Mar","0"
"2369","Mar","0"
"2370","Mar","0"
"2371","Mar","1"
"2372","Mar","0"
"2373","Mar","0"
"2374","Mar","0"
"2375","Mar","0"
"2376","Mar","0"
"2377","Mar","0"
"2378","Mar","0"
"2379","Mar","1"
"2380","Mar","0"
"2381","Mar","0"
"2382","Mar","1"
"2383","Apr","0"
"2384","Apr","0"
"2385","Apr","1"
"2386","Apr","0"
"2387","Apr","0"
"2388","Apr","0"
"2389","Apr","0"
"2390","Apr","0"
"2391","Apr","0"
"2392","Apr","0"
"2393","Apr","0"
"2394","Apr","0"
"2395","Apr","0"
"2396","Apr","0"
"2397","Apr","0"
"2398","Apr","0"
"2399","Apr","0"
"2400","Feb","0"
"2401","Mar","0"
"2402","Mar","0"
"2403","Mar","0"
"2404","Mar","0"
"2405","Mar","0"
"2406","Mar","0"
"2407","Mar","0"
"2408","Mar","0"
"2409","Mar","0"
"2410","Mar","0"
"2411","Mar","0"
"2412","Mar","0"
"2413","Mar","0"
"2414","Mar","0"
"2415","Mar","0"
"2416","Mar","0"
"2417","Mar","0"
"2418","Mar","0"
"2419","Mar","0"
"2420","Mar","0"
"2421","Mar","30"
"2422","Mar","0"
"2423","Mar","5"
"2424","Apr","9"
"2425","Apr","14"
"2426","Apr","25"
"2427","Apr","22"
"2428","Apr","25"
"2429","Apr","22"
"2430","Apr","21"
"2431","Apr","21"
"2432","Apr","12"
"2433","Apr","30"
"2434","Apr","21"
"2435","Apr","19"
"2436","Apr","18"
"2437","Apr","20"
"2438","Apr","13"
"2439","Apr","10"
"2440","Apr","12"
"2441","Apr","16"
"2442","Apr","3"
"2443","Apr","8"
"2444","Apr","9"
"2445","Apr","8"
"2446","Apr","10"
"2447","Apr","5"
"2448","Apr","8"
"2449","Apr","0"
"2450","Apr","6"
"2451","Apr","7"
"2452","Apr","5"
"2453","Apr","7"
"2454","May","6"
"2455","May","3"
"2456","May","6"
"2457","May","4"
"2458","May","2"
"2459","May","5"
"2460","May","6"
"2461","May","7"
"2462","May","5"
"2463","May","6"
"2464","May","8"
"2465","May","5"
"2466","May","8"
"2467","May","7"
"2468","May","7"
"2469","May","7"
"2470","May","6"
"2471","May","6"
"2472","May","7"
"2473","May","6"
"2474","May","7"
"2475","May","7"
"2476","May","7"
"2477","May","10"
"2478","May","8"
"2479","May","9"
"2480","May","8"
"2481","May","6"
"2482","May","7"
"2483","May","8"
"2484","May","8"
"2485","Jun","7"
"2486","Jun","8"
"2487","Jun","6"
"2488","Jun","6"
"2489","Jun","8"
"2490","Jun","9"
"2491","Jun","8"
"2492","Jun","0"
"2493","Jun","8"
"2494","Jun","9"
"2495","Jun","8"
"2496","Jun","9"
"2497","Jun","10"
"2498","Jun","9"
"2499","Jun","7"
"2500","Jun","10"
"2501","Jun","11"
"2502","Jun","11"
"2503","Jun","12"
"2504","Jun","14"
"2505","Jun","12"
"2506","Jun","8"
"2507","Jun","7"
"2508","Jun","9"
"2509","Jun","8"
"2510","Jun","9"
"2511","Jun","7"
"2512","Jun","7"
"2513","Jun","5"
"2514","Jun","8"
"2515","Jul","7"
"2516","Jul","8"
"2517","Jul","8"
"2518","Jul","9"
"2519","Jul","9"
"2520","Jul","6"
"2521","Jul","7"
"2522","Jul","9"
"2523","Jul","10"
"2524","Jul","10"
"2525","Jul","8"
"2526","Jul","8"
"2527","Jul","7"
"2528","Jul","7"
"2529","Jul","10"
"2530","Jul","12"
"2531","Jul","12"
"2532","Jul","5"
"2533","Jul","11"
"2534","Jul","10"
"2535","Jul","9"
"2536","Jul","13"
"2537","Jul","11"
"2538","Jul","13"
"2539","Jul","12"
"2540","Jul","10"
"2541","Jul","9"
